Cosmos Address, Token Allocation ,Cliff (months),Vesting (months)
cosmos1dmwkt3hs7rp6wwfxzldpxtk486y09z6yfvhw2x,"8,333",0,10
cosmos12t0l9jwlm8gz4v2v0pc4jrptykkykmvmc07tgh,"8,333",0,10
cosmos12pv24su25lvs3v3nzvgrh8x3dwg657mny80yqu,"8,333",0,10
cosmos18phvuln2qf86vrzyz724ten8vuzvthpptcvlqt,"8,333",0,10
cosmos17jxgpkmsduttxlr508x3vmaerk686e970aw83q,"8,333",0,10
cosmos1zah8u44umyu6xsll54y7s96nn6wum0fde8ehua,"8,333",0,10
cosmos1zrdu67lkl3ruuq6wt7sd8sxmrdagtl8skhjd0j,"8,333",0,10
cosmos1esk9d6jxp2js453q84lurlev0xjxv92ezwnwys,"8,333",0,10
cosmos1lgfg0dym8nys8vwmmhwwvykqjxellwqd5cpvn0,"8,333",0,10
cosmos157yuqkerrv96gmrpy88x33uagr0v8n44a9gxqk,"8,333",0,10
cosmos1n5r8vt5ev3xhuam39jy6mjpluk9va0a6jkv0x7,"8,333",0,10
cosmos125h980vnfcz58wcdkyatdyqh2hyn0j9z06nqy3,"8,333",0,10
cosmos1mdu392kez2xwvk7rx57hvtuglra0mz6g7kh0wd,"8,333",0,10
cosmos19tt0ulsrgmgtuhnajxh735j7w8jykhw07fgh7k,"8,333",0,10
cosmos1xe70gpx4f42505dxfwz8etdcedcmuq5zfv6qdr,"8,333",0,10
cosmos16f9gpxmqvhqz08gc0j6ccpucp2lzs3zk37t7cq,"3,333",0,10
cosmos1tup9nank0hcs08c7cj5tcc20paef52urvq7ehv,"8,333",0,10
cosmos1n0ee9raacfjgh3x78e9uyvdepj0re750ycztqd,"8,333",0,10
cosmos1fkpl2hplljmwfk957gnaju6hkwtw92m5plpycu,"8,333",0,10
cosmos1n8ll72xc6hpd4lhe2k7cf4q380zpmd3t5nszaw,"8,333",0,10
cosmos162zx4xsc6zksp8dusg7e4r4ux05pgd7dg3leq8,"8,333",0,10
cosmos1rdjfahcp4nvw7yts6a0s2vw39wt8rxlgme586e,"8,333",0,10
cosmos16xp2z9y6xazqapv0vgaq2n6ze384hdawhkl3wy,"8,333",0,10
cosmos1cux6tk4erp8ndvr5excsp2c0l55qkass6ppmzq,"8,333",0,10
cosmos1a998yrxv33thvn4kt8x02hrgqlqaeedh3mzdt2,"8,333",0,10
cosmos1czps69j63elecsjq530lu9we02c2va4f5p83du,"8,333",0,10
cosmos1fdlfdgzrv0wn203pnekzdu8ep95rwcjlp3tw5g,"8,333",0,10
cosmos10l2wd0cuhwsymj6zzn4ws4fnv5eyztmtvgq39s,"8,333",0,10
cosmos1ckyx07r2l399y2g04vw2wztycw0amza0k24dgu,"8,333",0,10
cosmos1n0hfn0udncnt63stg25z3qgmdhe3lwhslnn395,"8,333",0,10
cosmos1kws3tgz35gruczy8633xgpjefwz7l0g7jqny3q,"8,333",0,10
cosmos1dsk6jynp9yn7svryw38gkxac98eyd80y9q5x02,"8,333",0,10
cosmos1q603ljk2wsm2cysw8u4dfcxpcwn02009fjaf75,"8,333",0,10
cosmos1chtxjnqy7ds93jq3apf29j56m6cdw32ys9strt,"8,333",0,10
cosmos1pwjraf33t57cqg7h4a63mdw8kzpqnh6q4wuh9m,"8,333",0,10
cosmos1ekmfpzmvxu8v2vkgkgq9ccd7pnvgql5z9hggrp,"8,333",0,10
cosmos1rmh49j7f76sq770zzlf3wkfqq0g0yf0tenrak3,"8,333",0,10
cosmos1dzazdex3j5v0jjha0dfq2uagemtsm8tlc0pdgq,"8,333",0,10
cosmos1kwyyvv44cztdnhx5f6c8z05peuv554j2ljjz6g,"8,333",0,10
cosmos1lnngjr8hkjklt3vn8xfehe4g7ddmahz3d69n5j,"8,333",0,10
cosmos12c8eev8he393uawkpmnkmzq69efnu07we7pqem,"8,333",0,10
cosmos193w22947ker0ueskzm4ep7ykgnekc6pcq7n0mn,"8,333",0,10
cosmos1x8kahjgftgehsfycdkksj5tvq70gtlajwdy0p0,"8,333",0,10
cosmos172tygyw7y823fdrgs9lm6eayz2lhyq69jw4l29,"8,316",0,10
cosmos1hs58np2tw6uzjj6ndgz7fy86weefw0frkdlv5d,"8,333",0,10
cosmos15nptyhg09vqm7v99zdhqwsw0fhc7dhl6znjmp2,"8,333",0,10
cosmos1fmt5d2a5qrvf903qtwdxe9mddfk6cc3ddg8rn2,"8,333",0,10
cosmos1es3kdkxccp554d6zqat9e3e9952a3c3snrhhkc,"8,333",0,10
cosmos1rf5pnzeen6n3hqc74q5sd0zaruqhk9a0zerm8c,"8,333",0,10
cosmos10m5fdnkpr7emckqyznjlpm47grwtjt76fu2aqu,"8,333",0,10
cosmos1dyt4nkl02valuy329v0sxjl3hakchjpz93decy,"8,333",0,10
cosmos19aaxpgvwygajt3qg0unjju95qm6hq72rlknwh9,"8,333",0,10
cosmos1wmu22agasgjmn0vczsmjkzasjulps0zqvy7acy,"8,333",0,10
cosmos1t9kv39zcrl8cy7dle5e33wcma8tzqm5qp678h7,"8,333",0,10
cosmos1yzrt6ajqrvjqwn3rr4nfagvu8v5h4277fvrehq,"8,333",0,10
cosmos1z8l7uhzdtsag5r8yxcvk4k4ac7st2kyxwuw44m,"8,333",0,10
cosmos1r3a57de8vexjz0ul3umfgnm3gcz2slls489n9t,"8,333",0,10
cosmos1nzvtuyck5xpcdtk50yevj7c7grs8xjhlvtscgz,"8,333",0,10
cosmos1mnvw8jz90p9wgyjsw2wxzuhvvh9v377m7kfchn,"8,333",0,10
cosmos1x488l7v3fmjaw6wm3rnjdt9puhhl50yg3uaqml,"8,333",0,10
cosmos1ghnwz976j5vuusxazwyga5tfd67zslkj3e202l,"8,333",0,10
cosmos1t3qvs46f5pnqc9hd4rj6uqent0x2hs9ngzmzxt,"8,333",0,10
cosmos1hmm0306gx9j4urhxxcvmtl4aq5ae8dgr87uvar,"8,333",0,10
cosmos15wzkk266l523me0pgh74t7ry2ntjt54kr3zksr,"8,333",0,10
cosmos192dfujgy0r38u4tkvqrsuttmpalhrt3lcq7axg,"8,333",0,10
cosmos144prgpa2xf5nmpgrrqtaeavk72s7dsa2apmt6a,"8,333",0,10
cosmos1reuzeduksspy2kk5hgwgt2859dcnkfgc9uq5tp,"8,333",0,10
cosmos1y8rsjl3d5830rmdsg74wd7aee8fa2yrx086f05,"8,333",0,10
cosmos1vnamz46wsm6pf4u0n9gk48ct0kvfnf6wc9ywyu,"8,333",0,10
cosmos1f7rzk73y5d830sec67d8l8wg3krclvdez99u22,"8,325",0,10
cosmos1824alhmmsxtqvw7dkcjtjxhmftcm5h5clu49kd,"8,333",0,10
cosmos1wamkkj0vf79hphp2u504wjgcw0f2gsut3jcsjc,"8,333",0,10
cosmos16rcagslz84e35w4x75nxhgv0fdmcsprn4w5yyr,"8,333",0,10
cosmos1vcmw46w2fuz0m0qruu56wkjhcpl4zzn0cgdnh7,"8,333",0,10
cosmos1zcu7l03atjp6vfmpkx4hpdvuh6pux3xhl9r0vj,"8,333",0,10
cosmos1smls6hycfgdgqmfk56sn07wjaup28u97zp8lq0,"8,333",0,10
cosmos1xv0s72nq77plqk5hffa6fut90z4azqt9d8vzf5,"8,333",0,10
cosmos1zh3qml225yhsfvxe3zvn9y3zpeqmrh3k3lr2p0,"8,234",0,10
cosmos1hplmjkx990zjgx6zw76fv9ry80x8ha95v32pr5,"8,333",0,10
cosmos1tlhg32sa7kmkjtuenzlk6hmtd8vteptasw6fq4,"8,107",0,10
cosmos155dpumleyttg99rah53x8tk2365lp23glpp27t,"8,333",0,10
cosmos1pty22r4d8g5xpl2xjy3sxcjxflm8jxarjxjxck,"8,333",0,10
cosmos14223ju8qp2cxu9jdn0gxr0xxmh3wxh8dt9r5v5,"8,333",0,10
cosmos14yucarwc5gwrsdhpm9h4jrpgcz80mpqmey66xf,"8,333",0,10
cosmos1ut207qftd7zgkw24vkneadrkz6y2xgr9dc8e9a,"8,333",0,10
cosmos1mlpj9ec0j532q8u8ha7rhkv2hulqvsk79s5n25,"8,333",0,10
cosmos1lkqk938wg40yd98lycf24ahq6e0xdp9duncgn3,"8,333",0,10
cosmos18zt56k7yl7rn2wyr3rfawnuc40qsccawlkc4yd,"8,333",0,10
cosmos1yqh8xf0pzspdfzspwwy5k9x7jt7u9l80pd8y54,"8,333",0,10
cosmos18huk5u2n86cl8kqzgrfnfu9f9kvz75pecggnjw,"8,333",0,10
cosmos1s4d2wkyyhqu0g62jxjrxdky7y262psqkg9tqdq,"8,333",0,10
cosmos1dwwnwz7mkd3xqg6yd3gftdm32fj3vp8fmkdlzv,"8,333",0,10
cosmos1dj4cl3pe9pq56ugq4gr8t4fwpumkqh4ecmvxfq,"8,333",0,10
cosmos1zz96wx720jgj0ye3pgnfmrhxhlvs8u33s5s8ly,"8,333",0,10
cosmos196x9qlfnjpd388pumdl9uq887ftvjx2kpv9zvv,"1,733",0,10
cosmos140jgmuum9g4tedvux8af9dxlnpy6prrqz6kkt3,"1,667",0,10
cosmos1kdulzqva9t347uc2kpgcj8wsla5cmehxhxa576,"8,333",0,10
cosmos1k4ef302awwxzx57y4ghmklzxg4hlwty3n0z74y,"8,333",0,10
cosmos158tcrl7za9hjsr5z2npgvwmuy77tpw2cjwrt4m,"8,333",0,10
cosmos143c7ygsupgh5vhkmcsnadqwgdxtwfau6dkkt59,"8,333",0,10
cosmos1l3plwagh0neyjrtwe7kxjkqek9hedljeczmvdl,"6,667",0,10
cosmos1v9uwsljwp3vkprlsxssg3j5mn2d62yh59r8990,"8,333",0,10
cosmos15g4s0f4ay7r2mx6eykfjyjzu706skj7u3j7v2a,"8,333",0,10
cosmos10j0k8c3sjvfyhm65xh07e2rj6lg6rfd2hw4ya6,"8,333",0,10
cosmos1jsu3euv9kl67sg0rc88zxvyuxy0z34wwfxj4m0,"8,333",0,10
cosmos1jstx7a6dhn2r2mqdm7n37s23w2z8uuzajph2y8,"8,333",0,10
cosmos1fnn4cr3fg9shk43fcv0u5e2s933lfr07u45ae8,"8,333",0,10
cosmos1pg8zz7q02vcymguzecfman2dkc323mjhkg55fj,"8,333",0,10
cosmos1z9qpej380429mg6p2lge37xyfq03xu465m4xzx,"8,333",0,10
cosmos1u2zt65cjpd4jhrtsrnsesgfdwke96rrtz0y56m,"8,333",0,10
cosmos100l0kxhtz3y4sluvte8ez66wevggyf4md0v3zg,"8,333",0,10
cosmos1veezkjl86jgkgez6j0u0efmudx9yfe9ehy9h5n,"8,333",0,10
cosmos1uvkz9cf0wavtm4mhm9xnc4sjape0u854r6txuh,"8,333",0,10
cosmos189lgfp7qrexn775gw4xqj8kmk5h7ugu8csdcxy,"8,333",0,10
cosmos1jmdjyuwqvsyqnna0jwfslwdepsclvymqlekrs9,"8,333",0,10
cosmos1yfgu8evt9nztjl20d0hqzylrzgpz8zz3q7vrf5,"8,333",0,10
cosmos1ug4jcrw2nn6f0fp2jwnxyldlg0aqla3chxlq70,"5,000",0,10
cosmos13tn2hhwny63a3q95rteryx76uxqynh0cm8h2xk,"8,333",0,10
cosmos1yw6er5gacg37u9ewv6rnpmnxql0ysqnqnmjvce,"8,333",0,10
cosmos1whfeftj0qg4yczx495ys6d0vva0m7xagrh7vrp,"8,333",0,10
cosmos1njxq4apu6pmtlwglvy4xp2e03wfcqtjlwf4ctd,"8,333",0,10
cosmos1s2t7qypwzm2c3f4hudc90z82xavvgmg8tr7slj,"8,333",0,10
cosmos10cr0kchfn3ay6vvvmwtcjyn8clcsw2nhurvy40,"8,333",0,10
cosmos1cynt3hkfvmxnsw233clwt6jewk93t46nm3u2x4,"8,333",0,10
cosmos10px7p824xf94p68sdtdnvxjejh6z68005r0rwe,"8,333",0,10
cosmos128zeh664zzxy7ez8rjzu9lvaknjh3vhwul5pnv,"8,333",0,10
cosmos1m2jrm4nr47j4f9nyj73kg2d7z9dz22cwfhca3a,"8,333",0,10
cosmos10nvn2qaumqaz2wg9zu52uwl6xkj2l3aum8f7mk,"8,260",0,10
cosmos15dx4djg75v6scz27m4tvanjx44n60mvc6wxecw,"8,333",0,10
cosmos15k8qyrpgtkqpqwl0dlpfjfxvk95qux22qx5yv8,"8,333",0,10
cosmos1zr5zlur48jlwm4qst87ygunj90q9vyrrcawzf8,"8,333",0,10
cosmos1335d9nrp228kawuuvkx09wtuar5ga60cysukg0,"8,333",0,10
cosmos1vtcq8f7pflctggz039m8l7q5qf4jv07hdvqj43,"8,333",0,10
cosmos1w0ck0d6v5n8nq3tg34whcktkwtw5paqzx0c6jz,"8,333",0,10
cosmos18k7t2temvakxswrz7zfww4wzpk5cjn3g35m0lg,"8,333",0,10
cosmos1cm5332q6u5r2k9npe9ytsuf43yu0qs8gjazaur,"8,333",0,10
cosmos19kx2fx6ul0nqnrx9506jlyc6uznjvcddgujdqa,"8,333",0,10
cosmos10sgchvsalhrx98quxxrlzkut0h3hqlvtkyr076,"8,333",0,10
cosmos15qq3cvcnsf9rcs84ul2ejxtfwyuk7necv5gv8r,"8,333",0,10
cosmos14zll8tm9k64efldylkf37ywgepkd8uss5ulmap,"8,333",0,10
cosmos158f9r6n7ktc8pnl783446237lse53pt6ezjjtt,"8,333",0,10
cosmos14wnvpx60swpfa98hfypfc068f4f78qg28kxwmc,"8,333",0,10
cosmos1cuc0swyazxfd7a9uj6g6ss7wst7l3sqzeeqf0l,"8,333",0,10
cosmos10clrpm2rk9jrgkxjkjgpjyejj7whcyd78em48m,"8,333",0,10
cosmos16rnx83mq7cxxqlseflmcqnr60a7yjfyy70a279,"8,333",0,10
cosmos16fd0mvj9cl8al094tgleg9pp2e7nrmss3w4tpj,"8,333",0,10
cosmos1fdt6wtcze9lxkn63400vwzqzsyuerqm7zfq4eh,"8,333",0,10
cosmos1tua6f4uv2az0melpsney36urydxr5w9en2pe77,"8,333",0,10
cosmos1n3vjz72k4st20afg07c5mxe8dc8rwtsghcsk8q,"8,333",0,10
cosmos17n4qd2dfd2c88x2vwkfgu2x092mjqjvps8v47g,"8,333",0,10
cosmos1mxxdrxfsv3qappdz7ws70v8r5gs0h9udw8th0m,"8,333",0,10
cosmos18z3pkd3cfm2urn9qya6lkw3lcwtq96tuul2rdm,"8,333",0,10
cosmos1pgxv32zqpu7n02hx4738ejjclnf3u5e6k288ru,"8,333",0,10
cosmos1um8dw5c7jepj30rc7nfkv3dayra5kxnslf3jn2,"8,333",0,10
cosmos17zvvjtxhthdhkf95sn8jgrjvcfhs76nknp3vrf,"8,333",0,10
cosmos1fyqwawvjcyq0c8yvly6dht0fve44ckxw26r6sg,"8,333",0,10
cosmos1n2d49emaq2a6hjk9cmpcad9xuv00fk7yauxdf3,"8,333",0,10
cosmos1ah3g6xgj7skvfj8nmp09rsm99wynv3upldla2w,"8,333",0,10
cosmos1tvmkxl8rvwjl5yv6923ks7clju7rk3yx262uwf,"8,333",0,10
cosmos16ekuedpje45322fnvxr5aa7v6y4pj6gmjz55g2,"8,333",0,10
cosmos15rv3s6erw5f87tc8phwd65nv59eqpd4qsv7jzp,"8,333",0,10
cosmos1qe07ma409q8wyz70y3na4qfvkxmy8sky7lnacg,"8,333",0,10
cosmos1hv65xk5uf5cd578nz3uuq09lz0rt5nhayxc47w,"8,333",0,10
cosmos1lfws8xpvxa8j3fwlx6rdxesfpeckkg08jxedqn,"8,333",0,10
cosmos1cxd9mgdgfxxenk48gfa93azs6cmdvsxwnk67hr,"8,333",0,10
cosmos1ll0tqflet95gf8pnx62cnl3yg8rhj37a604lfv,"8,333",0,10
cosmos15derrcqaruh86z8p3vrr5paj5vkqnx5tggr8ye,"8,333",0,10
cosmos18f3unhufxrp37s5kr688552xamdtfrp7h9sc7v,"8,333",0,10
cosmos18epe0lr7rjc3s9spgakj3n3066f6zq4e8vqgjx,"8,333",0,10
cosmos12feqzfs2dscpfd26g4c53qk87l8tk4dhat3sd9,"8,333",0,10
cosmos1w3q9m3uve2alc63pyuuk8pmu0vz0u5glqyeaml,"8,333",0,10
cosmos1de2tsvc659tlvgffqu565pmzt6xys0u3kv7xh7,"8,333",0,10
cosmos15ntwn02649cz9un2an569l044a5a6qchlazsgz,"8,333",0,10
cosmos1nk76yqsvjeruwwwje702cdkt7gtyve75n4r524,"8,333",0,10
cosmos1se9qvp0lw6tk4cjh6avdvx2u0tuf6mjfvxx785,"8,333",0,10
cosmos1fa7m502g5j2y5gdgdsn89lz02tse6wffzem33n,"8,333",0,10
cosmos14n5fuh3cvnd97t6garrm9a3vsgjt2j8sn650yn,"8,333",0,10
cosmos1tr86c5ht7962v6q9det7tgyrh09luvnfrg0458,"8,333",0,10
cosmos1dveapshwj4v6uaqehstx27q2s4ncejdddm2tnq,"8,333",0,10
cosmos18ss6dwavx0etsdcr4m7p0m7rzze9vwpj5c6dgj,"8,333",0,10
cosmos1unpyjecqteuzt3225372a4229ckjsthpwmm62s,"8,333",0,10
cosmos1k5a4axxeccgw76keu57tul5cwae9jxvdym4ytt,"8,333",0,10
cosmos1kyzev4df0fhxsg5y9fnh0et7llhanfmnv3meqh,"8,333",0,10
cosmos16a28fhz43vdxkmdsgvkap3kudnfxmgurwnrryn,"8,333",0,10
cosmos130turz8zp5mzer2735cmwnlf2s9720u5xypmnm,"8,333",0,10
cosmos15qrg66x2ehda243kvs9rgpcal8fqlvkr20hu92,"8,333",0,10
cosmos1v3aqd5lhs53d795prm5q502z9yezhpwzndhuda,"8,333",0,10
cosmos1pm7z5sscfax637jtt8gaeg3fl2f6ngh7c0c9e6,"8,333",0,10
cosmos1dwx6k32cqhl5p4jehdnxuc9ajhk0tr403cwjus,"8,333",0,10
cosmos1mcpp8utx0ld06guaj605qa8wu8xcqmkt287wcc,"8,333",0,10
cosmos1a5fpxxeg9e4njsmeu72hva3y20djkpvzcl6qc5,"8,333",0,10
cosmos1h6t4kaa0sdalj6pyfwxy3jh8fzywjtquvspxre,"8,333",0,10
cosmos1ehud49cyd67juqy2q593nx5ahjlg4p0yp5r4e0,"8,308",0,10
cosmos1lcrguw4h75es674xm2uv8m98cssn7uek2jpd4d,"8,333",0,10
cosmos1kjkta78eqf77hhcmj7ua8dn7znv95nxp0v5seh,"8,333",0,10
cosmos14uxldek58549wwa6v897ufhyc2mlmht0xkhgx8,"8,333",0,10
cosmos1c9styljqvdzxexk9w2uv38avz6zggkp8enfgd3,"8,333",0,10
cosmos1uad3vqelv3km2kmy523d9axw63m2qra9xdf8pk,"8,333",0,10
cosmos1phvsdnsl57rjea7unhcl5lvgltxul2dywxwwcv,"8,333",0,10
cosmos1lnmqs0w089r46cy65ck0qpwvwz0dynckt4ve5g,"8,333",0,10
cosmos1r78kuu9dafhf6h33d9gf5g4sr06ykcsm83a2qk,"8,333",0,10
cosmos16z6smdtt2kqs72kzl5v9p9mzze4324erge3qd7,"8,333",0,10
cosmos1q53kagpunhxq8ukd83e9pzk9whpju4sxxf5wg0,"8,333",0,10
cosmos1ad6uukj8v7pjkp4wmn5js36mucdhfyxvnc2r7p,"8,333",0,10
cosmos1508ntkysnmy0mwyhqmar6t7v4dqcxm2u603x6n,"8,333",0,10
cosmos1sanrdzf4u0plyx6026vv4x76cxhanp858l6ahn,"8,333",0,10
cosmos1daxauprsud3w5mlaz9asevy9h9gedejjt2v4ef,"8,333",0,10
cosmos1w94chrmc37nw62sfg4f5th6qkn42vm8fg40jhz,"8,333",0,10
cosmos1zkz63llgz2ntf6lpy7u7ffyvhe3t098uysx6y3,"8,333",0,10
cosmos15jrg5w0dkvvshc8hrrsqxw8weuzvr45373vkyx,"8,333",0,10
cosmos1ycnk4fr333k85rwh3zzetyzrevr5hv8q5zp9vf,"8,333",0,10
cosmos142gz38v3y93px0qf6kevellumwwdq06sn8qkvk,"8,333",0,10
cosmos135ns4luae07t8yr9c58rajjkjx55zxuet2p7ag,"8,333",0,10
cosmos1kkgcmn0ncswpglckj3hmnx28r94rama3rpv6fm,"8,333",0,10
cosmos1v4574xuwnuqpg77hevvrdkl7g4446qxk44zygk,"8,333",0,10
cosmos129adurl9c099g3nx93vltv3lnj7q5md6sg46hu,"8,333",0,10
cosmos1jsscyqlumkgu8z6740gferwqq29ve8gvdpr3xp,"8,333",0,10
cosmos1gute8vnfzddj5vng2vvvvr95lcgllc9ktahdsf,"8,333",0,10
cosmos10rqd589ehrwjnp7kvg8ak9djqcdzwwtmd7m4z2,"8,333",0,10
cosmos1kn8cvjvvjrgrdav72lujzckhaxpqm2ngunh9nt,"8,333",0,10
cosmos1r3qadvdfqtgqrazvchpjjh0sa9s4dy6yu8q236,"8,333",0,10
cosmos1mgnrzyr2rs8kr8648lulfmsw7lx77d80wx7dr0,"8,333",0,10
cosmos1tvgxw2c6aszp7recuq43wcsm25fegf6cukq49c,"8,333",0,10
cosmos1suw3emrfkga4qyl4k4jj0ejxvjmn9enu4u3alt,"8,333",0,10
cosmos1f9n5484zvec25yuh67vlj82v8qalwrl4szqe5e,"8,333",0,10
cosmos1rydavwgzaxvyh49sjvvr5k00qmn3mzsd9f3qnv,"8,333",0,10
cosmos10mm6fd43umnel6xk2pyh5ckua3k7uu99lmprfa,"8,333",0,10
cosmos10dwnnz4sa67u0a85sjvl9vlghlnrusrwzll403,"8,333",0,10
cosmos1dfxhn6k0fh6gkujmqm0vg89nyvsj0zt32pxxlu,"8,333",0,10
cosmos1m09ga5xckgm7fca3skj73a9zavxzjrr4qrhzgk,"8,333",0,10
cosmos1fuflye8lt8rgqp0kqsztc3a5ammfyy6memmyrs,"8,333",0,10
cosmos1vcsgt0r4cwzpu5efqpjax04kd8gkqqtqmdlpnt,"8,333",0,10
cosmos16wzpsxka50570f3fn6hj64c77ecvktng0gfcyl,"8,333",0,10
cosmos166gjzrpudpa9ht6hwe76494y7wwww37t3gc54y,"8,333",0,10
cosmos1f02tzfa409w9a4ddmnsdqf5v6jlsu3aqsdfhea,"8,333",0,10
cosmos14kjhj9jns57tr0nuwpugmwzsec935yqfhftuss,"8,333",0,10
cosmos1pu6qa4pau80x24pg8e0yyjhyp56x8ff6t62kpn,"8,333",0,10
cosmos1av62h7la8kjxtdpry9vfhuj5w5ljd2zr3agwme,"8,333",0,10
cosmos1tvfaq92ct3m7404dnvexpyhg2ra7uqjv3ey4vv,"8,333",0,10
cosmos10gjh7jsn9qm26drr62a8xa4ygkq94306ulfymg,"8,333",0,10
cosmos1y9gmpj837wn9fgjdmcs0fcqkpgkx83w5hx4ukr,"8,333",0,10
cosmos12zc8mqv6st95d4zgn5nprgqm5td6tdd7m78k5p,"8,333",0,10
cosmos1ys2cj009kyrk8eguaawq4t4tk9ue65u0y65v8x,"7,953",0,10
cosmos1mae4tghaw5ranc0tzq593f5xu3wd38yxzlhgxg,"8,333",0,10
cosmos1xtg9uqa4mqym0mfcymyv36vmk02q65jcjgqwey,"8,333",0,10
cosmos16m6kadyq59q4la4tqkp6z6n7dlj8j4jlv6nluq,"8,333",0,10
cosmos1qk9ndkdn7th4z0l68mvzlpgqqdx9cwq0s2s9vc,"8,332",0,10
cosmos1pema5ehgs4vuntev2f2vqw3ef8296l5e7cmd6f,"8,333",0,10
cosmos1qt66s20upgg70l6z93sm883rz98w537vhavfpg,"8,333",0,10
cosmos10sgjcgspdw3q5cvynkp9ag8jrecatwqs8yrmna,"8,333",0,10
cosmos1nc75jdjsqlyd0lustveqcmpjs8gfm92w562zrg,"8,333",0,10
cosmos177x3l8hg2y0mgh3xxau57wmz380ymfkkw9nt05,"8,333",0,10
cosmos16jgkpsjaqfdgrxat6gyxftqxm407tp0x6nwe3m,"8,333",0,10
cosmos1gccham0tpwtqllxakz92q0u22d64hlxyaawx40,"8,333",0,10
cosmos1pw042k9lvzr27m5ta4gmllk9u5s353kwcsy9fx,"8,333",0,10
cosmos10fg7k7wgqw2g2s3pxlhz07hzymqtr2z6h040fy,"8,333",0,10
cosmos1ehcw6qlrgul4d4h2hrpk5pm2pkg08j23dpl6jz,"8,333",0,10
cosmos1xkxcgkflthhkxhkvfla0afawl3s70afqzzmvrw,"8,333",0,10
cosmos102m3ccyvws22d2ufnqqy2t7wcv2zx0e67dpxp3,"8,333",0,10
cosmos19uu5aexf5ykhqcvn3zfrg400rwustvddnkpwel,"8,333",0,10
cosmos1e30p962jhr39jlzvjg2nhgee3yrzn98g8txlva,"8,333",0,10
cosmos18ussedl97gmgqt9jearsdn79dcd9wdemhsf7g0,"8,333",0,10
cosmos1w03uf0722mx6yl59zpm2sgsfsx6k8xn9h6f4cr,"8,333",0,10
cosmos1n6ghw33956l4v6xa4fvch95mlukuhlh7gfa9wk,"8,333",0,10
cosmos1rn300r3khweyltmw32scjc2g7uq4047fh03a4f,"8,333",0,10
cosmos1xrzu7dntckv4wtcz8cwy5stcp74xmfa02seukg,"8,333",0,10
cosmos1uda365ym4hwahgtu2lp84nenec8g8ja60thpps,"8,333",0,10
cosmos1j05ts644ta50tj4zgcn5f0qje6m4l7ldmpqh6x,"8,333",0,10
cosmos1up7lpmpm6f8pj29ushx7wq9q4r9827732x8crt,"8,333",0,10
cosmos1dmx22j2x8y6u70umln8v927mug2ys3rurzr8pw,"8,333",0,10
cosmos17u8jfsjray6zhq6hrh5wkpvfq4jazv02469d3t,"8,333",0,10
cosmos1j74x0n5cjecfu8th2w8xv7hrl7w49d757g5k3r,"8,333",0,10
cosmos1ku54ws0tlsjwvcpcgc0azr4y7nemaj3rvk3pr2,"8,333",0,10
cosmos1grjvpn44zjzmrx06t46kr6pyuymn8nn6dctjd6,"8,333",0,10
cosmos10c4pzw7a0fqu6atlqzm0cv8ezz6xd7dmt2m2tr,"8,333",0,10
cosmos1sph4nw6ujvcp2lka2qrwdept6ngumzps7jhrzz,"8,333",0,10
cosmos1zh5328kqlp4djmhl5jkz9e7697qswe0avq5nr3,"8,333",0,10
cosmos16nlfqslzalllaw9mujkyll5ydrzunre83ym3k7,"8,333",0,10
cosmos1rx5kvx8jpnakfraecz44cxwr8e0a5duppnxzky,"8,333",0,10
cosmos1ueg8wxkanah6dyttmf9nc080ec9tzlsglgmyc6,"8,333",0,10
cosmos1flprwty8cj8lcv09xj2z6w4vm6vrfv9j2q9squ,"8,333",0,10
cosmos1vr8mkwg4adq49lyxxx35rylefhm4wh4zt2rqe6,"8,333",0,10
cosmos14jdvqsp38r2hevs9shnrec3tap99uz2kecueyr,"8,333",0,10
cosmos1xzm5qks0ncehlvmfga8wdd6n5qf8tkvhtaj99z,"8,333",0,10
cosmos1zf085r6za86qpqhzcjc8wwaz5ulauxk9vc7530,"8,312",0,10
cosmos1txkyznax5wt63lldp3pt08akm5u8nlvgaxwtrz,"8,333",0,10
cosmos14tzm7m238j8z69zek2vrmsv6qkhdhpl55lqcd5,"8,238",0,10
cosmos1k4v7l3n7pxrtmz3tg036uzzyvapyuh8nw064j3,"8,333",0,10
cosmos1ej6lnky9p2q8ecvapkmtzyuj35ngtwtzukvjkh,"8,333",0,10
cosmos1zpezncfmpz35anwg39t9cptajctg3c7cukktry,"8,333",0,10
cosmos14tlk76l4j78vj2f26q4zn7g0cs2utdj2s5z6hg,"8,333",0,10
cosmos1znkrclyh66mxwwss7tljqsmxjzs7c7w8k6t23k,"8,333",0,10
cosmos13d28zzwvl98m567v3zfz53zygz94cxy6w6hkzr,"8,333",0,10
cosmos1knmxthxjnhgnhevy6m9mm8jzc8n2qfknf8ywaj,"4,167",0,10
cosmos154t9k9dzwgcew0gph9pke3q58vhdyx56sw0ln8,"8,333",0,10
cosmos1qauft3c32wux7ww73ya8fl0cx908m279ccg9rg,"8,333",0,10
cosmos1j3pnfpqacc0wxlel6n75vpfnuukje369zfqqjf,"8,333",0,10
cosmos12ea7fh24m0tayfgcv0yexakkh4f46gu3t0xtu2,"8,333",0,10
cosmos1r6clvr3qetwc2ap7fsuutalg7vj2vzskn3708l,"8,333",0,10
